filename,completed_id,initial_id,object_name,iou,matched,object_id
00220001_2024-02-28_1_4736fbdc91_processed_00293.txt,26,9,picture,0.9998247668742388,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00293.txt,27,10,person,0.9999618554637131,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,1,NA,game controller,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,2,NA,picture,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,3,NA,picture,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,4,NA,picture,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,5,NA,chair,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,6,1,book,0.999970629091972,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,7,2,bowl,0.9998284045582181,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,8,4,box,0.9998693870207096,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,9,6,person,0.9997588712003441,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,10,8,book,0.999911693529884,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,11,9,picture,0.999689771533986,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,12,10,chair,0.9999098791489335,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,13,13,picture,0.9997041181427225,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,14,15,clock,0.9999342013562622,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,15,16,tv,0.9999506205610187,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,16,17,person,0.9999727226404768,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,17,18,book,0.9999459803999777,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,18,NA,fork,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,19,NA,spoon,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,20,NA,bottle,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,21,NA,picture,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,22,NA,picture,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,23,14,person,0.8573145665300292,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,24,NA,game controller,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,25,NA,game controller,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,26,NA,tissue,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,27,NA,book,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,28,12,hat,0.9996017990778828,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,NA,3,hat,0,FALSE,65
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,NA,5,crayon,0,FALSE,41
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,NA,7,crayon,0,FALSE,41
00220001_2024-02-28_1_4736fbdc91_processed_00360.txt,NA,11,crayon,0,FALSE,41
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,1,17,cup,0.9997390935651573,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,2,4,chair,0.9997005845564234,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,3,3,bottle,0.9997435797408906,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,4,NA,hand,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,5,NA,box,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,6,NA,towel,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,7,NA,clothes,0,FALSE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,8,6,cup,0.9997594105808579,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,9,7,bottle,0.9997642510006668,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,10,9,person,0.9999760511388417,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,11,10,bottle,0.9999517602744278,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,12,11,chair,0.9998586365906228,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,13,12,table,0.9999737244017023,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,14,13,bottle,0.9999442329227787,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,15,14,purse,0.9999713733588559,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,16,15,cup,0.99978768998343,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,17,16,chair,0.9998565718412207,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,18,18,towel,0.9998584189762965,TRUE,NA
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,NA,1,person,0,FALSE,91
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,NA,2,doll,0,FALSE,46
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,NA,5,book,0,FALSE,18
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,NA,8,camera,0,FALSE,29
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,NA,19,toy,0,FALSE,140
00220001_2024-02-28_1_4736fbdc91_processed_00526.txt,NA,20,crayon,0,FALSE,41
00220001_2024-04-29_1_23382435eb_processed_00241.txt,1,1,chair,0.9998232636371545,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,2,10,glasses,0.9997215699267006,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,3,6,purse,0.02215790618637783,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,4,9,table,0.39903094132979833,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,5,9,table,0.9999917611358656,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,6,13,person,0.9999416911553329,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,7,7,cup,0.9998929926978856,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,8,6,purse,0.9999721504013883,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,9,4,plate,0.9998236890817597,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,10,3,person,0.99983943800828,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,11,11,cup,0.9999152776714963,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,12,2,bottle,0.9999049997747391,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,13,12,bottle,0.9998349599349224,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00241.txt,NA,5,sink,0,FALSE,115
00220001_2024-04-29_1_23382435eb_processed_00241.txt,NA,8,pillow,0,FALSE,93
00220001_2024-04-29_1_23382435eb_processed_00513.txt,1,2,person,0.9999490366858078,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00513.txt,2,5,purse,0.9999223180103551,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00513.txt,3,5,purse,0.02873085338731762,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00513.txt,4,4,lamp,0.9998327114251596,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00513.txt,5,3,hand,0.9999643695342504,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00513.txt,6,1,tray,0.9999889159343798,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00513.txt,7,NA,table,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00513.txt,NA,6,bed,0,FALSE,12
00220001_2024-04-29_1_23382435eb_processed_00513.txt,NA,7,pillow,0,FALSE,93
00220001_2024-04-29_1_23382435eb_processed_00580.txt,1,NA,chair,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,2,1,person,0.9999658126608826,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,3,NA,towel,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,4,10,bottle,0.9999061122472611,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,5,2,chair,0.9998637207556301,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,6,5,purse,0.9999727792730201,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,7,NA,lid,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,8,NA,bowl,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,9,NA,bottle,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,10,6,table,0.9999919642812304,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,11,7,bottle,0.999639238372728,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,12,1,person,0.15625190146393375,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00580.txt,NA,3,cup,0,FALSE,43
00220001_2024-04-29_1_23382435eb_processed_00580.txt,NA,4,basket,0,FALSE,8
00220001_2024-04-29_1_23382435eb_processed_00580.txt,NA,8,cup,0,FALSE,43
00220001_2024-04-29_1_23382435eb_processed_00580.txt,NA,9,glasses,0,FALSE,58
00220001_2024-04-29_1_23382435eb_processed_00607.txt,1,NA,ice cream,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,2,1,person,0.9999233551416901,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,3,5,purse,0.9999626437508705,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,4,6,table,0.9999752041551399,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,5,7,chair,0.9998818355719056,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,6,8,tv,0.9998408107063662,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,7,10,person,0.9999035579741874,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,8,11,person,0.9999120349028023,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,9,NA,bottle,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,10,NA,bowl,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,11,NA,tray,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,12,NA,chair,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,13,NA,lid,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,14,NA,bottle,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00607.txt,NA,2,cup,0,FALSE,43
00220001_2024-04-29_1_23382435eb_processed_00607.txt,NA,3,cup,0,FALSE,43
00220001_2024-04-29_1_23382435eb_processed_00607.txt,NA,4,cup,0,FALSE,43
00220001_2024-04-29_1_23382435eb_processed_00607.txt,NA,9,cup,0,FALSE,43
00220001_2024-04-29_1_23382435eb_processed_00681.txt,1,NA,lid,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,2,7,purse,0.9999366917599397,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,3,6,person,0.9999729182874716,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,4,4,cup,0.9999055751218886,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,5,3,chair,0.9998569106928314,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,6,NA,tray,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,7,NA,bottle,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,8,NA,bowl,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,9,NA,paper,0,FALSE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,10,14,table,0.9999736619939679,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,11,10,person,0.9998630981804993,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,12,9,person,0.9999750167020075,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,13,8,glasses,0.9997309198342724,TRUE,NA
00220001_2024-04-29_1_23382435eb_processed_00681.txt,NA,1,knife,0,FALSE,70
00220001_2024-04-29_1_23382435eb_processed_00681.txt,NA,2,cup,0,FALSE,43
00220001_2024-04-29_1_23382435eb_processed_00681.txt,NA,5,cup,0,FALSE,43
00220001_2024-04-29_1_23382435eb_processed_00681.txt,NA,11,sink,0,FALSE,115
00220001_2024-04-29_1_23382435eb_processed_00681.txt,NA,12,glasses,0,FALSE,58
00220001_2024-04-29_1_23382435eb_processed_00681.txt,NA,13,glasses,0,FALSE,58
00230001_2023-11-05_1_b8061aa951_processed_00183.txt,1,NA,foot,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00183.txt,2,NA,pants,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00183.txt,3,NA,pet bed,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00183.txt,4,4,person,0.9999716547298368,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00183.txt,NA,1,person,0,FALSE,91
00230001_2023-11-05_1_b8061aa951_processed_00183.txt,NA,2,sock,0,FALSE,122
00230001_2023-11-05_1_b8061aa951_processed_00183.txt,NA,3,slipper,0,FALSE,118
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,1,18,lamp,0.9998159031065006,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,2,1,cup,0.9995723432365535,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,3,2,cup,0.9995974606254134,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,4,3,chair,0.9999663771963032,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,5,4,sink,0.9997474237219635,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,6,5,table,0.9999647801849354,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,7,8,bottle,0.9996397889570025,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,8,11,person,0.9998691859476001,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,9,14,bottle,0.9993705487091422,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,10,15,bottle,0.9995340958179407,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,11,16,bucket,0.9998128385456293,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,12,17,cup,0.999403150034631,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,13,21,sink,0.9997605876403602,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,14,16,bucket,0.03871294859216195,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,15,NA,sponge,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,16,NA,foot,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,17,NA,bag,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,18,NA,sock,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,19,20,bowl,0.9864616627513707,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,20,NA,brush,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,21,NA,brush,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,22,NA,plate,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,23,NA,bowl,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,24,NA,bowl,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,25,20,bowl,0.023499009761272994,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,26,NA,dishwasher,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,27,NA,cabinet,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,28,NA,cabinet,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,29,NA,bucket,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,NA,6,tissue,0,FALSE,135
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,NA,7,pencil,0,FALSE,89
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,NA,9,soap,0,FALSE,121
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,NA,10,toy,0,FALSE,140
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,NA,12,towel,0,FALSE,139
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,NA,13,hat,0,FALSE,65
00230001_2023-11-05_1_b8061aa951_processed_00449.txt,NA,19,napkin,0,FALSE,80
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,1,10,lamp,0.9997905847859566,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,2,11,bowl,0.9995882914780035,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,3,14,lamp,0.9997689890962874,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,4,15,bottle,0.999684303935692,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,5,NA,foot,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,6,NA,plate,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,7,NA,bucket,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,8,NA,person,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,9,NA,sponge,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,10,1,person,0.9973409677526233,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,11,NA,bowl,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,12,NA,plate,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,13,NA,plate,0,FALSE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,14,2,person,0.9999786680812682,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,15,3,necklace,0.9997977979180037,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,16,4,table,0.9999757471898083,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,17,5,chair,0.9999542724012426,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,18,6,sink,0.9996064339054948,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,19,9,sink,0.9997726820674524,TRUE,NA
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,NA,7,glove,0,FALSE,59
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,NA,8,crayon,0,FALSE,41
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,NA,12,bowl,0,FALSE,21
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,NA,13,cup,0,FALSE,43
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,NA,16,bottle,0,FALSE,20
00230001_2023-11-05_1_b8061aa951_processed_00639.txt,NA,17,mitten,0,FALSE,75
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,1,NA,cabinet,0,FALSE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,2,NA,pants,0,FALSE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,3,NA,trash can,0,FALSE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,4,11,person,0.9035886552410983,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,5,15,bucket,0.9998435779975055,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,6,14,bucket,0.9995561915387008,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,7,13,refrigerator,0.9999476781755215,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,8,12,towel,0.9998115525261023,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,9,10,dog,0.9998790086094964,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,10,7,chair,0.9999421996278751,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,11,5,table,0.9999911688410218,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,12,2,bottle,0.9995877417743457,TRUE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,13,NA,cabinet,0,FALSE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,14,NA,doorway,0,FALSE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,15,NA,dishwasher,0,FALSE,NA
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,NA,1,diaper,0,FALSE,44
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,NA,3,basket,0,FALSE,8
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,NA,4,person,0,FALSE,91
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,NA,6,can,0,FALSE,30
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,NA,8,diaper,0,FALSE,44
00230001_2023-11-05_2_9f4ef41020_processed_00025.txt,NA,9,chair,0,FALSE,33
00230001_2023-11-05_2_9f4ef41020_processed_00338.txt,1,5,lamp,0.9997895177748105,TRUE,NA
